First Name,Last Name,Email,Location,Sector,Major Expertise,Minor Expertise,Min Salary,Max Salary,Years Experience,WFH Days,Skills,Job Type,Last Moved Years,Move Status
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Reserving,Commercial Lines,['Commercial Lines'],168000,217659.0847,9,5,"['Long-Tail Pricing' 'Consultancy' 'Radar' 'Managerial' 'Lloyds'
 'Head of Capital' 'Reinsurance Pricing' 'Excel' 'Python'
 'Head of Pricing' 'Short-Tail Pricing' 'Tyche']",Permanent,9,Open Minded
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Capital Modelling,Consultancy,['Consultancy'],99000,119831.425,6,3,"['Short-Tail Pricing' 'Head of Capital' 'Head of Pricing'
 'Head of Reserving' 'R' 'Long-Tail Pricing' 'Radar' 'Excel'
 'Model Building' 'Lloyds' 'Reinsurance Pricing' 'Tyche']",Permanent,2,Actively Looking
redacted fn,redacted ln,redacted email,Sheffield,General Insurance - Reserving,London Market,['London Market' 'Regulator' 'Personal Lines'],188000,211283.6641,10,0,"['Python' 'Short-Tail Pricing' 'Radar' 'Excel' 'Managerial'
 'Long-Tail Pricing']",Permanent,7,Actively Looking
redacted fn,redacted ln,redacted email,Liverpool,General Insurance - Capital Modelling,Consultancy,['Consultancy' 'Personal Lines' 'Reinsurer'],33000,41884.52481,2,0,['Python' 'R'],Contractor,2,Open Minded
redacted fn,redacted ln,redacted email,Sheffield,General Insurance - Pricing,Consultancy,['Consultancy'],148000,165938.1249,10,3,"['Lloyds' 'Head of Reserving' 'Head of Pricing' 'Consultancy' 'Excel'
 'Python']",Permanent,10,Open Minded
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Reserving,Personal Lines,['Personal Lines' 'Consultancy'],51000,60803.10028,3,1,['Reinsurance Pricing' 'Tyche' 'Radar' 'R' 'Python'],Contractor,0,Actively Looking
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Capital Modelling,Reinsurer,['Regulator' 'Reinsurer'],38000,43873.83211,2,1,"['Managerial' 'Python' 'Tyche' 'Excel' 'Model Building'
 'Reinsurance Pricing' 'Consultancy' 'Short-Tail Pricing' 'Lloyds']",Permanent,2,Actively Looking
redacted fn,redacted ln,redacted email,Glasgow,General Insurance - Reserving,Reinsurer,['Reinsurer'],48000,54549.145,3,5,['Lloyds' 'Short-Tail Pricing' 'Managerial'],Permanent,2,Open Minded
redacted fn,redacted ln,redacted email,Glasgow,General Insurance - Reserving,Personal Lines,['Personal Lines' 'Broker'],143000,170025.9222,9,2,"['Managerial' 'Consultancy' 'Radar' 'Head of Reserving'
 'Short-Tail Pricing' 'Long-Tail Pricing' 'Reinsurance Pricing' 'R'
 'Lloyds' 'Tyche' 'Excel' 'Python' 'Model Building']",Permanent,6,Actively Looking
redacted fn,redacted ln,redacted email,Liverpool,General Insurance - Pricing,London Market,['Personal Lines' 'Consultancy' 'London Market'],79000,100065.9113,5,4,['Consultancy' 'Python' 'Tyche' 'Model Building' 'Reinsurance Pricing'],Contractor,2,Actively Looking
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Capital Modelling,Lloyd's Syndicate,"['Regulator' 'Commercial Lines' ""Lloyd's Syndicate""]",39000,43383.00064,2,5,['Reinsurance Pricing' 'Long-Tail Pricing' 'Radar'],Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Liverpool,General Insurance - Reserving,Broker,['Regulator' 'Reinsurer' 'Broker'],161000,200085.3556,9,3,"['Excel' 'Long-Tail Pricing' 'Lloyds' 'Reinsurance Pricing' 'Consultancy'
 'Chief Actuary']",Permanent,5,Urgently Looking
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Pricing,London Market,['London Market'],39000,48024.6905,2,0,"['Short-Tail Pricing' 'Lloyds' 'Long-Tail Pricing' 'Managerial' 'Python'
 'Consultancy' 'Model Building' 'Radar']",Contractor,2,Open Minded
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Pricing,Broker,['Broker'],156000,191703.6846,10,2,['Head of Pricing' 'R'],Contractor,3,Actively Looking
redacted fn,redacted ln,redacted email,Glasgow,General Insurance - Capital Modelling,Reinsurer,['Reinsurer' 'Personal Lines'],23000,29162.47158,0,5,['Excel' 'Python' 'Data Science' 'Long-Tail Pricing' 'Emblem'],Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Reserving,Reinsurance Broker,['Reinsurance Broker' 'Regulator'],21000,26880.15393,0,2,['Python' 'Model Building' 'Long-Tail Pricing' 'Excel'],Permanent,0,Open Minded
redacted fn,redacted ln,redacted email,London,General Insurance - Capital Modelling,Reinsurer,['Reinsurer'],66000,74364.4483,4,3,"['Radar' 'Model Building' 'R' 'Tyche' 'Reinsurance Pricing' 'Consultancy'
 'Long-Tail Pricing']",Contractor,0,Actively Looking
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Reserving,Consultancy,['Consultancy'],26000,29432.86784,1,3,"['Data Science' 'Business Planning' 'Model Building' 'Radar'
 'Personal Lines' 'Tyche' 'R' 'Short-Tail Pricing' 'Long-Tail Pricing'
 'Excel']",Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Glasgow,General Insurance - Reserving,Broker,['London Market' 'Broker'],82000,104049.4696,5,1,"['Lloyds' 'Reinsurance Pricing' 'Consultancy' 'Managerial'
 'Long-Tail Pricing' 'Python' 'Radar' 'Excel']",Permanent,5,Actively Looking
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Pricing,Lloyd's Syndicate,"['Regulator' ""Lloyd's Syndicate"" 'Broker']",28000,34173.52818,1,2,"['Tyche' 'Business Planning' 'Personal Lines' 'Broker'
 'Short-Tail Pricing' 'Excel' 'Model Building']",Permanent,1,Open Minded
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Reserving,Personal Lines,['Consultancy' 'Personal Lines' 'Reinsurer'],38000,49243.29386,2,1,"['Consultancy' 'Python' 'Radar' 'Long-Tail Pricing' 'Tyche' 'Managerial'
 'Reinsurance Pricing' 'R' 'Model Building']",Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Capital Modelling,Regulator,['Regulator'],20000,25717.88876,0,2,['Python' 'Data Science'],Permanent,0,Urgently Looking
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Reserving,Lloyd's Syndicate,"[""Lloyd's Syndicate"" 'London Market' 'Commercial Lines']",84000,103749.2856,6,5,"['Managerial' 'R' 'Tyche' 'Head of Capital' 'Lloyds' 'Head of Reserving'
 'Excel' 'Model Building' 'Reinsurance Pricing' 'Short-Tail Pricing'
 'Long-Tail Pricing' 'Radar']",Permanent,4,Urgently Looking
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Pricing,Broker,['Broker' 'Reinsurance Broker'],100000,123073.3978,5,3,"['Model Building' 'Short-Tail Pricing' 'Consultancy' 'Long-Tail Pricing'
 'Python' 'Tyche' 'Managerial' 'Excel' 'Radar' 'Lloyds'
 'Reinsurance Pricing']",Permanent,2,Actively Looking
redacted fn,redacted ln,redacted email,London,General Insurance - Capital Modelling,London Market,['London Market'],141000,158029.3175,7,3,['Head of Capital' 'Head of Pricing' 'Excel' 'Lloyds'],Permanent,3,Actively Looking
redacted fn,redacted ln,redacted email,Dublin,General Insurance - Reserving,Commercial Lines,['Commercial Lines'],101000,113425.4546,8,3,"['Chief Actuary' 'Head of Reserving' 'Model Building' 'R' 'Managerial'
 'Head of Pricing' 'Short-Tail Pricing' 'Tyche' 'Lloyds' 'Python' 'Radar'
 'Consultancy' 'Excel' 'Head of Capital']",Permanent,2,Open Minded
redacted fn,redacted ln,redacted email,Dublin,General Insurance - Pricing,Personal Lines,['Personal Lines' 'Broker' 'Consultancy'],45000,54663.54604,3,0,"['Lloyds' 'Radar' 'Short-Tail Pricing' 'Long-Tail Pricing'
 'Reinsurance Pricing']",Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Birmingham,General Insurance - Reserving,Broker,['Broker'],64000,76664.30315,5,0,"['Consultancy' 'Excel' 'Reinsurance Pricing' 'Long-Tail Pricing'
 'Managerial']",Permanent,0,Open Minded
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Reserving,Commercial Lines,['Broker' 'Reinsurer' 'Commercial Lines'],29000,33837.49805,1,0,['Short-Tail Pricing' 'Broker' 'Personal Lines' 'Model Building'],Permanent,0,Open Minded
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Capital Modelling,Regulator,['Regulator' 'Broker'],143000,161660.9501,9,3,"['Model Building' 'Managerial' 'R' 'Head of Pricing' 'Head of Capital'
 'Python' 'Radar' 'Consultancy' 'Long-Tail Pricing' 'Short-Tail Pricing'
 'Tyche' 'Head of Reserving' 'Chief Actuary' 'Excel' 'Reinsurance Pricing']",Permanent,1,Open Minded
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Reserving,Lloyd's Syndicate,"['Reinsurer' ""Lloyd's Syndicate""]",88000,113537.4911,6,2,"['Head of Pricing' 'Consultancy' 'R' 'Reinsurance Pricing' 'Radar'
 'Model Building' 'Python']",Permanent,2,Actively Looking
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Reserving,Reinsurer,['Reinsurer'],108000,130829.1508,5,4,"['Managerial' 'Model Building' 'Lloyds' 'Short-Tail Pricing' 'R'
 'Long-Tail Pricing' 'Excel' 'Consultancy' 'Python' 'Radar' 'Tyche']",Contractor,4,Actively Looking
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Capital Modelling,Lloyd's Syndicate,"['Commercial Lines' ""Lloyd's Syndicate""]",62000,69782.10343,4,3,['Tyche' 'Reinsurance Pricing'],Permanent,2,Actively Looking
redacted fn,redacted ln,redacted email,Cardiff,General Insurance - Pricing,Reinsurer,['Reinsurer' 'Broker' 'Personal Lines'],48000,62214.88369,3,3,['Tyche' 'Python' 'R' 'Short-Tail Pricing' 'Consultancy'],Contractor,0,Open Minded
redacted fn,redacted ln,redacted email,Liverpool,General Insurance - Reserving,Reinsurer,['Consultancy' 'Reinsurer'],141000,158607.8494,9,5,"['Head of Capital' 'Head of Reserving' 'Managerial' 'Excel'
 'Model Building' 'Radar' 'Tyche' 'Consultancy' 'Short-Tail Pricing'
 'Chief Actuary']",Permanent,6,Open Minded
redacted fn,redacted ln,redacted email,Birmingham,General Insurance - Reserving,Personal Lines,['Personal Lines'],63000,75991.03696,5,0,"['Tyche' 'Python' 'Long-Tail Pricing' 'Managerial' 'Lloyds' 'Consultancy'
 'Reinsurance Pricing' 'Excel' 'Short-Tail Pricing']",Contractor,5,Actively Looking
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Capital Modelling,Regulator,['Regulator' 'Consultancy'],37000,46978.31249,2,2,"['Python' 'Model Building' 'Reinsurance Pricing' 'Long-Tail Pricing'
 'Radar' 'Consultancy' 'Tyche' 'Excel' 'Lloyds' 'Short-Tail Pricing'
 'Managerial']",Permanent,0,Unlikely to Move
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Reserving,Reinsurer,['Reinsurer'],32000,37851.86774,2,0,"['Long-Tail Pricing' 'Managerial' 'Short-Tail Pricing' 'Consultancy'
 'Lloyds' 'Excel' 'Python' 'Model Building' 'Radar' 'R']",Permanent,2,Urgently Looking
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Pricing,Consultancy,"[""Lloyd's Syndicate"" 'Consultancy' 'London Market']",95000,116574.2083,5,0,"['Lloyds' 'Long-Tail Pricing' 'Reinsurance Pricing' 'Short-Tail Pricing'
 'Managerial' 'Consultancy' 'R' 'Python']",Permanent,1,Open Minded
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Reserving,Commercial Lines,['Broker' 'Commercial Lines' 'Personal Lines'],22000,25502.21871,0,0,['Excel' 'Data Science' 'Model Building' 'Long-Tail Pricing'],Contractor,0,Actively Looking
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Capital Modelling,Commercial Lines,['Commercial Lines'],29000,35673.60194,1,0,['Excel' 'Personal Lines'],Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,Birmingham,General Insurance - Capital Modelling,Lloyd's Syndicate,"['Consultancy' ""Lloyd's Syndicate""]",170000,195597.9858,9,0,"['Head of Reserving' 'Chief Actuary' 'R' 'Head of Pricing' 'Radar'
 'Short-Tail Pricing' 'Python']",Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,Cardiff,General Insurance - Capital Modelling,Regulator,['Regulator'],85000,109209.854,5,1,"['Radar' 'Model Building' 'Reinsurance Pricing' 'Tyche' 'Python' 'Excel'
 'Consultancy']",Contractor,0,Open Minded
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Pricing,Reinsurance Broker,['Personal Lines' 'Reinsurance Broker'],75000,84416.43358,4,0,['Short-Tail Pricing' 'Managerial' 'Long-Tail Pricing' 'Excel' 'Python'],Permanent,0,Open Minded
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Pricing,Reinsurance Broker,['Reinsurance Broker'],25000,30923.8526,1,5,"['Business Planning' 'Tyche' 'Data Science' 'Short-Tail Pricing' 'R'
 'Long-Tail Pricing' 'Personal Lines' 'Model Building' 'Radar' 'Broker']",Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Capital Modelling,Broker,['Reinsurer' 'Broker'],24000,30285.36871,0,3,['Emblem' 'Long-Tail Pricing'],Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Cardiff,General Insurance - Pricing,Lloyd's Syndicate,"[""Lloyd's Syndicate"" 'Reinsurance Broker' 'London Market']",20000,24193.90779,0,0,['Long-Tail Pricing' 'Emblem' 'Python' 'Excel'],Permanent,0,Open Minded
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Reserving,Reinsurer,['Reinsurer'],73000,82706.69312,4,5,"['Long-Tail Pricing' 'Consultancy' 'Lloyds' 'Excel' 'Model Building' 'R'
 'Reinsurance Pricing']",Permanent,2,Urgently Looking
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Reserving,Personal Lines,['Personal Lines'],34000,41284.24579,2,0,"['Managerial' 'R' 'Consultancy' 'Model Building' 'Lloyds' 'Tyche' 'Excel'
 'Reinsurance Pricing' 'Python']",Contractor,2,Actively Looking
redacted fn,redacted ln,redacted email,Manchester,General Insurance - Pricing,Personal Lines,['Personal Lines' 'Regulator'],25000,30572.9199,1,5,"['Long-Tail Pricing' 'Business Planning' 'Excel' 'Tyche'
 'Short-Tail Pricing' 'Data Science' 'Model Building' 'Broker' 'R'
 'Personal Lines']",Permanent,0,Actively Looking
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Reserving,Broker,['Personal Lines' 'Broker' 'Reinsurer'],28000,34683.72401,1,5,"['Business Planning' 'Excel' 'R' 'Short-Tail Pricing' 'Data Science'
 'Broker' 'Radar']",Contractor,0,Actively Looking
redacted fn,redacted ln,redacted email,Glasgow,General Insurance - Pricing,Broker,['Broker'],26000,28737.76695,1,5,"['Model Building' 'Tyche' 'R' 'Long-Tail Pricing' 'Short-Tail Pricing'
 'Business Planning']",Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,Birmingham,General Insurance - Capital Modelling,Personal Lines,['Commercial Lines' 'Broker' 'Personal Lines'],70000,81029.44984,7,2,"['Long-Tail Pricing' 'Model Building' 'Managerial' 'Reinsurance Pricing'
 'Short-Tail Pricing' 'Excel' 'Lloyds' 'Python' 'R' 'Head of Pricing'
 'Consultancy' 'Tyche']",Permanent,4,Actively Looking
redacted fn,redacted ln,redacted email,Belfast,General Insurance - Capital Modelling,Reinsurer,['Reinsurer'],70000,87085.25237,4,4,['Model Building' 'Consultancy' 'Radar' 'R'],Permanent,3,Open Minded
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Reserving,London Market,['London Market' 'Broker'],84000,102890.1862,6,0,['Head of Capital' 'Consultancy' 'R'],Permanent,4,Urgently Looking
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Capital Modelling,Lloyd's Syndicate,"[""Lloyd's Syndicate"" 'Personal Lines']",97000,107974.2962,8,5,"['Head of Reserving' 'Excel' 'Python' 'Chief Actuary' 'Long-Tail Pricing'
 'Reinsurance Pricing' 'Short-Tail Pricing' 'Model Building' 'Managerial'
 'Radar' 'Tyche']",Permanent,7,Unlikely to Move
redacted fn,redacted ln,redacted email,Bristol,General Insurance - Pricing,Commercial Lines,['Personal Lines' 'Consultancy' 'Commercial Lines'],125000,140780.6,7,2,"['R' 'Excel' 'Managerial' 'Short-Tail Pricing' 'Head of Capital'
 'Model Building' 'Radar' 'Head of Reserving']",Permanent,5,Open Minded
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Reserving,London Market,['London Market' 'Broker'],74000,86316.49655,7,2,"['Head of Reserving' 'Head of Pricing' 'Consultancy' 'Excel'
 'Short-Tail Pricing' 'Lloyds']",Permanent,4,Actively Looking
redacted fn,redacted ln,redacted email,Belfast,General Insurance - Reserving,Reinsurer,['Broker' 'Reinsurer'],22000,27208.62767,0,1,['Emblem' 'Data Science' 'Excel' 'Long-Tail Pricing' 'Python'],Contractor,0,Actively Looking
redacted fn,redacted ln,redacted email,Cardiff,General Insurance - Reserving,London Market,"['London Market' ""Lloyd's Syndicate"" 'Personal Lines']",27000,34414.39224,1,5,"['Radar' 'Personal Lines' 'Broker' 'R' 'Business Planning' 'Tyche'
 'Data Science' 'Model Building' 'Long-Tail Pricing' 'Excel']",Permanent,0,Urgently Looking
redacted fn,redacted ln,redacted email,Leeds,General Insurance - Pricing,Consultancy,['Commercial Lines' 'Consultancy' 'London Market'],65000,74476.05669,5,2,"['Python' 'Excel' 'Model Building' 'Tyche' 'Radar' 'Short-Tail Pricing'
 'R']",Permanent,1,Actively Looking
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Capital Modelling,Broker,['Broker'],156000,173988.2001,10,0,"['Short-Tail Pricing' 'Consultancy' 'Reinsurance Pricing'
 'Long-Tail Pricing' 'Head of Reserving' 'Python' 'Lloyds'
 'Head of Pricing' 'Chief Actuary' 'Excel' 'Radar' 'Managerial' 'R'
 'Model Building']",Permanent,1,Urgently Looking
redacted fn,redacted ln,redacted email,London,General Insurance - Capital Modelling,London Market,['London Market'],126000,140324.1413,7,1,"['Excel' 'R' 'Head of Pricing' 'Reinsurance Pricing' 'Lloyds' 'Radar'
 'Python' 'Head of Reserving']",Permanent,3,Open Minded
redacted fn,redacted ln,redacted email,Nottingham,General Insurance - Capital Modelling,Regulator,['Regulator'],75000,93893.89162,4,4,['Short-Tail Pricing' 'Managerial'],Permanent,1,Urgently Looking
redacted fn,redacted ln,redacted email,London,General Insurance - Pricing,Lloyd's Syndicate,"[""Lloyd's Syndicate"" 'Commercial Lines']",151000,172417.4672,10,0,"['Tyche' 'Long-Tail Pricing' 'Consultancy' 'Lloyds' 'Managerial'
 'Head of Capital' 'Radar' 'Head of Reserving' 'Python'
 'Short-Tail Pricing' 'Head of Pricing' 'Excel']",Contractor,5,Actively Looking
redacted fn,redacted ln,redacted email,Edinburgh,General Insurance - Capital Modelling,Personal Lines,['Personal Lines' 'Commercial Lines' 'Consultancy'],153000,170768.0421,10,0,"['Lloyds' 'Long-Tail Pricing' 'Head of Pricing' 'Short-Tail Pricing'
 'Head of Capital' 'Python' 'Excel' 'Model Building']",Permanent,7,Open Minded
redacted fn,redacted ln,redacted email,Glasgow,General Insurance - Reserving,Reinsurance Broker,"['Reinsurance Broker' 'Regulator' ""Lloyd's Syndicate""]",25000,31841.937,1,1,"['Tyche' 'Business Planning' 'Long-Tail Pricing' 'Broker' 'Data Science'
 'Model Building' 'Radar' 'Personal Lines']",Contractor,1,Actively Looking
redacted fn,redacted ln,redacted email,Sheffield,General Insurance - Capital Modelling,Reinsurer,['Reinsurer' 'Reinsurance Broker'],26000,32203.87285,1,4,['Short-Tail Pricing' 'Broker' 'Model Building'],Permanent,1,Open Minded
redacted fn,redacted ln,redacted email,Dublin,General Insurance - Pricing,Broker,['Personal Lines' 'Broker' 'Regulator'],21000,27256.86057,0,1,['Data Science' 'Python' 'Model Building'],Contractor,0,Open Minded
